17	97	62	87	61
38	98	26	39	10
44	48	46	71	91
74	10	83	46	45
54	89	10	98	63
9	99	77	33	4
1	49	28	14	73
10	3	17	17	67
45	69	99	98	33
58	35	53	92	12
7	25	46	34	65
44	76	52	15	7
32	52	77	58	34
33	48	74	37	78
11	28	75	33	18
55	83	47	1	71
76	9	90	58	34
13	18	9	18	63
17	80	54	89	19
86	49	88	8	91
48	80	29	66	17
36	31	27	67	30
78	63	6	88	89
27	3	63	59	1
36	60	88	62	65
38	34	18	7	30
58	71	3	47	92
28	55	27	12	42
97	7	25	12	84
91	28	12	7	55
32	85	32	86	11
50	20	13	41	23
58	91	26	83	11
27	57	48	4	97
4	44	99	36	43
27	7	36	71	56
17	99	88	27	72
28	4	2	98	14
39	95	80	19	54
9	38	31	36	9
54	78	93	81	64
75	47	74	43	46
54	9	43	27	46
86	76	20	55	97
81	7	32	17	50
60	96	25	20	61
89	6	41	60	95
54	46	98	35	93
57	3	27	56	73
33	64	89	78	61
50	35	97	42	93
4	86	49	83	22
38	21	4	1	47
7	76	26	69	52
47	72	48	45	87
70	23	73	24	4
11	67	96	33	63
89	28	43	54	87
3	14	76	49	3
93	59	2	45	35
20	12	8	19	87
6	4	81	24	40
59	52	97	14	37
36	77	52	88	39
38	27	80	75	36
92	19	80	83	14
41	9	17	36	71
54	87	27	48	81
28	60	4	39	80
90	41	55	38	89
16	26	36	42	30
71	71	95	66	43
61	4	23	62	1
11	15	56	50	62
63	71	40	68	75
58	31	83	34	29
78	30	26	20	84
5	88	87	81	23
73	92	31	85	69
59	58	49	51	96
70	9	48	27	1
35	78	41	84	61
92	73	80	35	42
17	44	50	61	64
73	56	67	66	67
17	75	70	100	44
51	100	90	5	86
69	28	24	93	7
57	49	29	23	69
71	79	83	8	46
25	71	96	1	44
79	4	97	38	7
71	95	55	53	82
97	44	27	8	15
49	54	32	81	95
20	40	50	97	52
83	96	92	76	63
16	82	39	90	35
92	91	16	15	27
84	69	55	8	35
90	35	68	86	54
71	60	47	41	69
52	33	29	13	20
100	22	15	67	94
45	88	32	19	65
41	4	80	10	78
29	52	97	62	36
23	86	31	17	46
100	93	6	57	30
59	91	38	95	8
93	56	14	64	43
49	51	70	21	23
40	95	86	62	37
81	86	18	99	95
41	73	17	72	8
77	69	13	2	22
50	85	60	33	86
58	37	59	5	60
44	76	4	32	93
40	31	88	31	55
55	71	5	38	46
95	29	86	92	11
56	84	54	35	37
66	60	79	92	42
96	22	5	38	14
62	63	84	31	19
6	8	93	32	82
10	2	41	26	33
48	50	79	77	48
6	33	27	46	23
28	47	56	87	38
45	87	16	60	18
80	41	62	83	11
89	62	45	83	15
81	26	22	20	99
14	43	21	88	4
82	6	70	84	90
21	84	15	64	45
32	98	55	94	32
25	62	39	3	42
98	50	76	22	80
60	73	91	86	57
53	69	88	20	27
31	4	6	89	77
16	12	40	71	68
20	27	59	87	56
38	21	58	37	78
100	31	38	82	84
43	40	99	100	100
25	88	65	26	27
83	96	23	23	91
87	93	61	58	94
7	9	51	12	96
91	34	7	61	98
56	71	95	75	61
87	89	55	68	23
40	94	55	16	31
80	73	98	69	69
34	88	44	63	93
16	27	96	89	95
30	56	99	87	31
10	32	28	66	47
63	7	15	25	60
41	68	41	29	100
90	26	22	82	63
26	88	5	75	46
52	3	86	69	32
86	3	12	76	86
52	43	67	89	9
51	31	8	15	16
68	90	28	12	56
60	61	68	53	52
36	51	93	19	62
9	82	6	99	45
41	64	56	17	85
53	41	63	13	97
85	63	79	65	22
67	23	33	1	1
46	35	47	52	89
45	62	17	89	57
25	62	91	95	76
53	69	40	99	54
17	50	18	66	43
70	69	99	13	2
25	54	48	21	46
24	11	13	97	64
34	24	45	64	29
70	91	60	97	5
81	81	27	52	66
86	10	61	70	15
22	87	94	2	31
21	63	88	2	8
21	59	22	89	76
50	34	16	58	72
13	28	96	83	35
94	34	35	44	94
6	35	47	98	79
19	31	4	78	90
12	67	98	98	78
66	42	78	11	52
32	84	8	47	41
82	51	93	70	51
27	64	90	30	8
88	39	61	34	68
88	5	10	60	36
39	17	87	99	21
13	27	83	14	24
35	74	92	85	42
78	7	68	97	96
9	32	87	94	63
98	32	22	100	53
100	62	87	18	15
28	53	79	19	92
79	26	21	18	66
11	77	27	66	41
44	62	66	3	79
39	65	62	86	58
90	41	80	23	92
96	80	37	66	48
73	4	40	60	92
40	78	19	24	17
99	87	63	15	39
26	99	61	35	93
100	43	27	62	69
5	91	31	10	23
60	71	75	57	66
36	58	81	60	45
16	76	6	12	14
69	58	13	84	82
1	10	42	66	43
3	35	92	90	98
64	89	52	87	55
58	93	35	11	67
81	35	64	86	69
33	10	84	40	25
37	75	61	66	96
87	76	26	44	80
32	17	64	8	19
44	82	34	91	58
30	65	77	52	25
33	88	60	24	61
83	54	71	84	94
74	85	58	54	34
96	36	1	51	59
55	28	9	85	48
42	5	7	55	43
6	86	54	75	40
47	12	6	14	17
32	21	93	82	73
9	37	68	52	28
39	81	63	11	10
13	81	74	8	32
91	59	31	34	25
92	11	37	25	71
60	59	50	21	78
61	54	11	19	16
13	83	55	4	77
37	22	30	31	27
100	30	92	90	48
82	72	3	55	61
94	94	19	7	31
23	100	12	39	25
91	98	53	36	32
51	15	94	51	98
68	12	42	87	49
39	8	54	18	63
9	6	16	89	8
100	1	66	29	80
18	22	65	12	27
8	13	60	78	23
74	53	34	75	31
72	36	56	19	86
59	92	47	87	86
25	98	26	79	68
8	48	42	97	23
70	14	31	78	85
93	45	96	52	36
75	73	50	68	81
57	35	1	13	15
19	7	52	53	15
75	34	63	53	96
15	78	79	71	28
98	100	9	73	49
43	75	91	96	44
91	82	35	85	42
71	35	93	52	16
69	1	10	27	33
24	52	86	61	80
94	30	89	53	96
42	25	56	19	89
50	74	14	91	14
15	14	43	1	17
30	34	44	76	96
39	62	29	22	97
62	73	48	40	36
25	54	87	52	87
64	77	19	47	63
57	7	48	76	2
13	44	19	19	16
33	81	93	98	73
100	67	80	90	61
2	5	22	6	65
88	22	79	3	60
4	59	91	13	39
59	84	63	77	48
49	98	81	24	69
11	4	50	84	19
20	31	68	75	39
61	71	11	84	57
73	24	47	91	61
54	39	41	7	19
22	73	42	6	86
2	18	48	14	80
48	61	51	77	84
94	85	99	49	15
29	75	37	28	57
69	80	28	34	15
2	43	30	46	18
54	57	74	45	80
88	40	11	22	13
94	48	36	5	87
15	54	71	25	26
16	81	85	72	39
80	83	16	25	81
64	22	2	20	65
17	70	58	95	2
7	69	81	36	49
14	82	39	78	16
47	58	59	56	7
77	4	76	19	48
43	66	52	82	60
8	37	26	16	4
15	66	73	52	96
92	31	27	20	7
35	67	25	11	70
23	4	100	10	87
53	63	8	55	59
10	58	50	65	55
34	41	95	73	37
91	10	96	46	61
35	9	92	26	36
99	14	99	70	22
58	80	59	88	73
1	2	41	24	79
53	19	96	86	84
7	21	2	63	40
23	81	20	12	86
81	11	38	68	40
47	18	96	44	77
44	10	36	29	43
20	32	29	8	36
65	96	33	46	72
41	39	8	57	66
74	55	8	18	5
45	36	57	39	20
100	90	85	1	73
90	73	60	92	84
40	39	70	85	90
86	65	82	8	10
63	71	46	100	12
2	82	41	89	12
52	40	71	52	63
61	57	26	96	57
64	18	39	22	58
5	91	10	1	98
74	46	13	76	29
2	32	30	79	12
90	49	96	23	66
55	48	95	80	5
46	3	98	30	36
31	10	31	7	85
11	98	54	38	19
62	2	78	24	3
20	88	26	42	68
57	11	23	21	8
19	34	5	77	70
4	91	99	68	59
72	28	62	92	67
13	7	75	49	94
26	6	49	96	40
74	45	35	53	73
51	3	8	58	20
5	81	74	35	49
15	52	79	61	93
60	82	35	26	42
57	54	12	28	46
9	88	36	57	99
23	74	99	35	87
15	20	99	26	85
56	99	19	69	19
27	21	56	86	41
76	78	17	23	75
49	96	19	61	33
89	63	70	37	61
76	34	30	18	33
8	71	28	33	82
87	77	57	34	44
1	27	9	45	39
38	29	65	79	64
41	52	45	17	63
18	22	34	72	61
75	37	78	96	29
72	21	26	17	69
68	51	18	50	32
31	92	98	54	16
43	35	57	81	77
2	99	68	38	64
93	44	10	35	76
35	26	65	32	21
50	61	21	98	30
83	66	35	41	79
9	41	75	68	32
2	25	48	97	1
11	8	38	1	90
34	4	8	41	32
8	62	78	26	98
4	11	42	5	96
34	35	2	85	34
57	93	25	88	7
64	3	34	55	66
90	59	31	97	96
29	60	97	89	70
87	24	75	36	49
4	11	96	55	49
65	55	68	88	9
65	35	74	74	43
40	4	100	81	46
18	52	98	92	53
2	98	43	5	23
95	6	43	4	7
43	33	73	26	77
50	42	89	42	11
58	47	3	28	50
31	36	68	27	91
36	96	23	23	66
89	14	5	76	85
23	92	16	45	15
61	86	24	11	58
42	85	56	42	76
20	70	71	55	28
59	20	71	41	97
62	7	73	23	60
54	75	67	91	14
96	43	96	40	36
1	17	83	51	94
43	58	75	64	99
17	85	38	32	9
40	64	7	41	91
10	95	92	3	10
9	42	85	60	63
85	20	98	69	32
16	71	22	62	73
71	40	83	35	53
50	96	50	58	29
80	80	9	85	40
84	69	21	88	37
92	19	18	56	41
70	95	26	77	97
83	26	18	78	11
91	5	6	23	79
31	31	23	93	8
23	24	78	56	46
27	91	77	84	98
63	56	81	84	13
17	98	39	33	96
97	25	6	14	16
46	51	54	94	92
46	99	50	18	49
79	13	59	52	96
39	17	95	34	10
14	89	54	10	30
15	77	4	55	17
88	83	39	70	44
63	32	38	16	32
12	6	2	25	77
51	85	4	89	58
71	77	6	58	90
97	24	78	25	91
80	52	47	7	43
12	68	79	86	79
31	5	30	15	63
12	90	40	38	21
13	80	63	18	93
95	56	2	61	84
45	40	92	90	55
10	44	26	7	19
21	9	72	5	26
24	11	44	22	13
90	22	97	89	79
92	85	30	70	16
55	22	20	38	11
52	96	1	56	95
98	13	44	64	18
95	35	1	81	49
78	39	44	79	68
31	15	20	52	40
46	89	21	48	26
38	87	98	95	52
88	8	58	93	25
6	51	39	56	64
35	74	70	20	91
41	91	82	57	47
75	54	74	10	90
52	79	55	31	23
75	74	82	73	75
17	12	87	90	56
66	10	23	98	28
46	22	93	89	68
85	9	31	68	82
92	10	73	11	1
53	46	26	46	7
54	73	33	26	63
20	29	32	44	72
12	88	58	83	67
17	75	16	11	63
70	43	87	35	54
21	36	31	78	11
72	100	88	86	55
52	70	7	51	4
48	9	65	20	96
87	34	52	3	100
13	15	49	96	55
29	15	82	8	19
53	84	32	24	95
80	86	63	4	92
20	34	44	49	41
39	64	81	69	58
74	48	46	76	27
64	24	78	80	93
99	18	12	52	58
32	61	67	59	18
19	15	41	76	62
12	27	38	56	56
13	3	3	19	68
35	6	30	48	6
50	20	86	48	18
66	78	19	48	22
60	72	86	63	15
11	38	79	74	20
61	90	29	77	100
26	67	24	60	54
22	26	42	10	88
46	63	56	61	1
28	74	10	10	87
28	77	66	26	82
3	89	81	77	69
87	69	91	49	62
53	97	70	49	10
26	28	55	26	67
81	87	58	79	5
51	95	38	86	29
73	19	82	22	51
68	26	80	6	85
82	63	86	80	83
89	38	29	72	15
22	96	56	36	22
51	74	84	97	21
50	34	30	26	18
23	73	33	33	78
41	13	34	52	11
86	11	66	30	38
30	40	48	74	58
87	82	78	40	95
81	61	55	5	37
61	34	72	71	9
23	31	69	78	21
97	15	66	4	47
6	71	25	9	23
11	100	84	6	95
94	70	92	16	73
62	66	11	6	65
63	29	69	87	96
39	99	31	88	6
15	83	92	85	24
92	24	57	50	81
43	100	84	15	38
100	26	41	62	9
56	87	84	24	93
88	25	39	30	9
19	14	7	1	80
15	33	21	67	45
67	50	15	45	82
21	52	66	13	16
76	93	100	14	31
78	19	98	90	86
69	96	67	99	72
32	32	42	88	17
58	45	11	67	44
83	40	6	56	29
48	18	76	56	32
52	39	7	48	53
48	32	59	53	58
82	40	6	27	77
30	65	76	62	16
76	84	71	36	12
49	59	45	35	99
39	68	91	14	30
60	30	71	72	10
1	61	61	17	66
92	32	62	37	55
90	54	14	43	56
49	60	52	30	70
68	47	20	53	7
20	74	36	5	13
43	37	29	27	51
68	52	78	20	12
23	35	9	20	24
80	92	54	92	40
16	15	21	3	80
4	31	84	67	91
26	89	12	65	12
33	46	88	12	14
64	85	41	95	81
96	89	72	73	50
74	32	96	36	73
87	17	2	76	20
48	73	69	26	25
35	6	48	5	1
6	52	52	35	20
22	77	6	1	7
12	80	11	70	17
53	27	37	82	87
16	50	48	15	54
83	47	10	73	64
64	15	99	100	23
84	28	74	63	84
84	53	76	62	97
76	18	12	99	92
28	93	5	80	7
100	76	71	29	76
40	86	80	25	3
38	83	31	44	29
7	73	46	23	80
85	55	19	57	44
91	14	72	59	2
7	36	89	50	8
42	23	63	24	77
35	8	95	23	27
29	4	24	3	85
11	99	25	1	38
5	65	33	7	91
78	37	52	3	22
51	55	62	67	56
38	34	8	97	62
91	1	72	96	89
90	4	58	8	37
43	14	17	32	1
13	65	91	23	62
31	85	21	87	20
66	95	12	48	84
84	73	2	5	52
52	84	13	11	71
49	75	25	57	36
94	93	13	15	96
51	49	88	60	31
7	15	38	19	63
94	100	19	55	59
80	17	21	96	57
25	53	87	91	54
97	8	20	2	14
64	22	39	62	38
80	74	43	34	62
10	45	28	55	55
21	62	43	56	84
55	78	37	75	89
36	30	77	22	71
87	67	16	70	60
40	19	54	32	85
62	92	55	17	92
88	68	14	36	75
12	20	33	16	1
39	24	57	48	72
84	92	7	95	53
32	23	94	86	25
18	36	89	56	26
17	90	59	66	79
31	16	24	32	71
17	86	99	73	18
70	98	24	47	41
12	23	83	23	25
94	11	91	89	46
72	12	100	59	44
53	60	67	38	76
33	88	39	89	85
73	86	63	40	27
45	59	18	10	94
54	63	98	66	13
28	15	17	74	38
48	90	26	17	21
84	36	7	46	49
94	33	79	49	28
43	69	86	89	24
53	51	31	43	86
17	16	65	13	64
49	64	67	100	15
81	64	49	28	3
14	80	70	49	60
39	59	86	16	27
60	26	93	3	68
94	37	21	20	65
12	73	78	72	93
95	68	40	27	96
5	82	85	45	62
36	6	74	67	96
75	94	52	46	48
39	68	43	65	95
100	86	35	56	68
26	86	63	4	99
98	55	14	15	28
7	95	98	87	92
66	88	5	13	66
11	82	53	82	25
11	23	40	36	73
77	3	30	1	24
87	43	50	1	14
69	87	3	59	39
30	39	73	19	43
27	4	38	9	97
3	83	100	78	21
85	53	89	63	64
44	65	40	56	63
84	27	84	31	17
64	86	42	8	54
99	4	77	17	14
30	11	84	38	3
42	42	50	11	83
80	46	9	19	96
69	23	89	36	41
71	90	55	5	16
5	64	41	30	3
8	54	21	78	41
7	86	45	75	39
33	8	39	57	36
61	75	12	38	18
99	27	16	33	36
80	77	56	24	54
88	55	13	67	97
39	71	65	81	94
74	50	64	55	66
16	16	52	7	13
34	20	15	87	34
30	9	60	31	97
33	38	20	34	9
44	1	85	88	52
73	48	73	24	66
10	99	49	33	45
70	98	82	90	79
73	50	24	11	1
98	36	51	27	77
18	4	35	74	98
58	42	46	33	45
10	10	55	55	46
61	21	88	96	28
37	92	14	73	76
46	96	64	89	28
22	100	25	54	74
46	84	71	45	30
90	50	18	70	81
97	71	6	59	45
83	56	73	11	48
29	79	97	12	76
62	13	97	2	24
72	18	26	73	98
49	5	27	92	57
23	61	25	25	55
11	64	92	24	65
23	98	18	94	16
40	6	93	96	83
36	76	16	93	7
25	28	93	71	85
34	52	42	56	69
3	11	26	60	66
84	57	86	68	89
69	25	76	57	81
59	83	88	42	32
26	27	18	84	38
78	10	28	19	75
93	74	13	77	41
74	44	63	6	75
41	16	82	42	39
54	99	48	69	45
76	33	3	12	59
97	94	72	11	11
79	64	64	34	63
90	65	53	10	93
66	5	37	39	72
38	6	76	1	95
15	9	79	22	15
65	87	17	62	50
69	52	26	84	17
40	33	26	94	51
70	16	35	93	36
95	15	70	92	71
43	31	3	70	62
70	51	40	54	37
54	17	19	31	56
14	100	24	79	65
3	71	61	88	19
34	92	92	60	29
100	38	83	11	95
23	53	73	90	18
96	34	31	76	8
81	6	42	32	19
59	24	50	21	8
11	49	96	100	87
61	55	45	82	15
94	51	14	7	84
43	85	13	21	64
21	62	13	65	32
19	33	52	14	6
36	76	31	75	40
60	73	31	48	36
99	33	64	84	72
21	71	23	29	67
64	5	11	96	61
43	81	84	48	86
16	46	50	31	24
98	90	57	5	35
40	46	46	72	45
29	82	61	18	96
71	96	89	41	48
56	16	94	34	27
33	56	96	11	9
30	97	13	65	9
57	94	30	65	25
29	30	51	27	4
28	35	77	24	30
29	41	15	96	94
43	12	35	95	36
48	3	22	84	10
46	88	55	35	5
22	47	19	57	68
84	82	71	54	36
84	80	99	69	43
41	19	69	59	84
80	37	12	35	85
78	60	8	27	12
58	25	94	4	25
6	21	79	83	96
15	10	70	95	95
50	33	2	78	46
41	40	39	31	26
70	52	79	8	42
34	27	93	96	32
31	65	73	60	13
35	64	20	18	53
65	87	47	17	57
50	4	48	85	65
42	17	92	57	20
54	8	25	71	66
67	83	26	71	93
54	63	18	36	14
99	23	71	92	98
95	78	16	56	35
14	30	3	17	98
83	56	19	78	49
91	74	74	58	43
88	87	96	95	25
16	31	29	89	91
2	32	35	62	23
2	79	29	48	95
93	8	71	15	65
29	78	26	68	71
97	1	10	32	5
51	89	87	25	28
67	98	44	59	43
9	62	64	94	15
67	22	32	87	21
78	39	29	42	74
59	11	74	71	40
8	60	1	19	58
7	70	74	94	95
48	46	43	33	57
44	15	52	75	35
33	80	77	74	41
57	51	85	61	70
12	25	9	34	36
50	99	67	29	65
64	72	23	66	84
4	93	56	88	94
15	16	26	58	76
81	24	41	38	7
49	47	13	95	54
43	97	50	33	32
67	80	74	76	83
25	52	38	46	14
32	2	61	35	12
57	75	34	45	19
72	16	46	8	19
94	38	19	87	79
47	11	36	94	100
17	9	34	58	81
65	38	31	83	81
78	83	83	76	50
24	28	66	50	63
11	17	25	80	26
43	96	23	60	71
8	5	17	41	22
53	55	27	43	45
2	73	15	75	78
48	58	99	44	60
7	89	86	35	55
42	94	4	76	57
23	82	34	30	80
90	68	10	68	68
31	21	57	17	58
29	47	3	70	87
57	98	90	100	80
85	41	79	9	46
54	70	57	88	28
75	33	42	17	45
40	24	13	93	30
3	40	1	53	33
17	16	85	42	63
41	69	88	93	17
39	20	100	74	23
2	92	66	20	76
64	16	57	77	62
68	52	47	23	40
85	13	48	61	23
72	37	99	54	46
97	42	21	81	70
95	70	11	46	44
97	48	85	37	37
1	78	97	5	63
86	67	81	100	55
88	56	28	87	25
42	55	69	47	19
77	34	7	28	76
27	60	18	56	11
18	12	33	85	80
30	43	98	35	47
57	6	49	77	16
81	4	91	42	52
2	22	7	48	30
91	37	65	77	90
75	27	71	50	10
75	77	40	72	40
98	10	96	70	38
6	10	45	45	98
29	61	44	42	75
41	96	80	62	50
57	72	14	2	74
56	42	97	1	61
80	97	66	74	57
82	45	18	95	47
59	100	24	11	56
99	9	42	92	26
72	55	100	41	41
8	30	17	63	83
59	94	84	88	18
18	9	56	64	13
58	97	25	35	92
41	22	96	69	46
75	98	22	14	7
87	81	80	26	81
83	50	68	84	31
77	73	19	14	100
71	41	75	88	9
74	57	28	88	98
49	52	79	5	75
1	86	22	88	88
5	92	60	99	63
92	70	95	89	56
4	94	49	31	17
18	80	92	100	24
34	30	37	64	41
26	78	13	75	73
18	33	65	64	5
12	76	60	98	26
47	15	54	22	9
6	20	24	4	6
77	88	37	4	43
36	94	31	31	85
60	7	49	99	7
24	36	48	56	40
66	77	42	33	88
76	90	54	85	13
52	10	60	73	76
76	53	27	1	49
68	63	82	5	34
28	14	83	99	1
88	79	10	24	86
61	92	52	74	53
36	60	79	82	3
72	92	58	70	59
32	86	29	32	65
91	32	94	13	49
67	38	12	79	69
32	16	93	97	86
23	42	5	3	81
55	6	25	96	54
94	40	55	86	9
66	97	86	92	22
23	84	70	42	69
36	56	13	79	58
43	6	46	59	25
45	80	56	55	57
58	87	60	100	25
29	60	86	17	63
53	77	76	50	95
15	46	48	100	34
52	5	54	82	15
64	2	1	52	43
21	48	58	45	27
44	21	71	95	38
40	27	6	82	29
33	99	44	3	99
36	91	65	1	97
98	17	38	36	6
25	2	51	12	78
73	89	65	36	19
64	70	29	80	44
15	5	37	63	49
99	86	63	51	9
83	94	75	45	70
38	16	36	44	89
62	14	66	47	23
72	46	63	81	56
42	95	65	92	75
79	5	50	26	3
89	43	9	26	27
90	73	52	18	21
64	73	28	21	19
55	27	8	95	99
2	47	21	91	14
45	34	30	65	96
49	15	52	87	14
9	71	6	48	18
70	55	94	4	97
20	68	34	35	66
6	11	5	35	66
64	25	8	34	2
73	71	37	74	48
97	9	28	94	88
93	100	68	69	71
88	37	33	5	4
89	74	72	88	12
71	30	61	59	6
17	73	12	93	10
42	71	32	60	17
58	3	67	17	62
23	4	96	70	8
76	80	6	55	72
43	54	27	33	48
50	8	18	19	63
43	91	95	49	73
4	14	99	95	24
90	35	30	80	27
57	71	91	44	5
51	62	81	28	35
68	67	10	87	91
9	52	21	8	20
93	34	80	100	92
67	50	57	9	36
90	24	24	76	87
19	58	41	47	89
99	15	68	15	50
4	57	97	98	91
54	8	79	92	85
95	44	71	41	14
34	51	78	21	14
54	35	23	38	83
65	28	39	49	58
63	96	30	54	11
23	87	38	66	100
87	54	94	72	89
91	16	8	62	38
29	49	100	90	83
8	98	70	40	7
12	65	13	7	8
60	54	72	78	33
73	73	69	4	8
19	53	27	92	85
47	87	93	61	11
73	17	4	61	20
39	62	54	60	12
50	11	71	35	59
7	45	21	8	89
66	91	42	100	70
89	8	11	28	82
76	99	79	38	49
62	82	44	93	73
33	72	63	20	92
77	83	26	22	41
48	92	76	31	52
83	100	100	10	39
63	97	76	92	6
50	93	87	76	8
2	44	24	58	45
47	14	37	20	50
24	52	74	60	83
22	92	3	80	70
7	20	26	11	79
63	31	60	30	47
61	29	11	71	90
5	91	88	56	21
9	18	56	99	23
98	99	47	11	25
77	45	24	41	95
58	90	42	5	7
8	11	48	84	98
16	33	60	48	42
33	20	99	34	52
15	22	93	24	2
68	10	89	61	77
66	48	86	62	67
14	22	43	86	72
76	23	85	42	87
5	10	57	58	76
86	43	94	73	46
53	54	17	74	93
47	7	11	47	71
56	90	81	57	82
40	75	13	3	34
93	46	29	53	96
34	81	8	9	22
65	60	98	79	51
4	1	27	85	83
2	13	64	79	6
62	66	69	97	2
8	81	37	66	10
32	75	51	19	98
52	38	64	38	73
39	74	6	6	65
40	9	71	71	36
11	65	58	35	99
75	89	44	52	23
36	4	24	28	60
92	31	21	1	22
54	66	23	32	82
57	90	80	71	1
56	94	89	56	45
97	2	54	83	86
88	63	62	85	24
48	99	95	18	49
63	48	13	38	30
68	24	68	56	95
57	59	26	86	1
21	49	89	3	14
91	40	65	87	37
45	46	98	16	22
51	5	38	33	52
12	8	88	51	30
52	3	14	33	94
95	47	7	3	6
70	53	18	20	7
4	82	29	86	89
9	8	41	54	67
59	9	12	76	57
91	91	98	25	52
71	83	64	4	100
88	67	29	75	66
27	14	10	19	51
27	28	21	83	75
14	73	1	22	97
9	85	85	47	43
93	44	73	78	49
64	7	90	67	83
14	37	46	22	64
22	34	42	44	89
94	14	3	31	88
60	44	83	51	86
54	91	1	36	45
81	76	18	68	94
66	96	32	69	68
22	11	13	12	56
42	96	95	91	58
13	67	71	89	49
67	17	18	48	80
4	45	35	73	96
84	92	41	29	55
77	92	19	97	53
58	10	6	80	27
41	21	32	64	61
59	75	5	49	5
11	3	37	66	71
57	19	23	79	53
64	42	42	39	77
8	8	8	87	91
48	9	56	82	47
71	45	53	86	21
70	38	33	69	8
77	51	75	42	26
48	17	11	52	14
46	31	53	34	12
85	8	52	85	54
69	1	56	80	36
81	56	19	69	69
22	21	17	60	44
29	76	21	12	24
21	63	69	79	78
13	94	73	7	51
15	29	63	47	38
46	90	20	98	35
9	40	21	10	72
94	3	75	87	32
84	98	53	93	78
8	92	28	66	55
16	53	77	3	72
85	30	9	1	64
85	69	12	26	62
60	56	81	73	50
1	30	65	47	22
99	55	35	60	38
49	23	52	80	58
20	16	97	97	77
62	70	97	84	3
60	71	13	22	75
10	42	63	29	35
19	98	60	95	59
4	95	18	75	27
24	59	33	61	1
30	51	18	20	33
7	59	53	87	73
27	8	42	3	22
19	88	85	5	88
83	66	15	86	31
67	56	60	82	55
89	95	49	80	100
3	63	45	58	88
53	71	61	63	85
26	53	78	16	57
68	83	60	30	1
79	35	53	90	86
70	87	47	71	89
93	34	52	9	97
38	45	36	81	37
38	86	37	63	21
91	6	62	29	13
96	3	19	48	79
77	13	69	73	22
45	37	94	56	33
48	54	76	79	37
93	50	48	76	57
55	3	26	7	100
79	53	84	81	35
98	11	90	5	68
95	95	55	19	19
47	22	57	74	69
21	12	39	100	99
33	85	35	76	2
33	20	86	93	74
14	20	77	42	10
4	17	19	74	8
12	89	76	73	59
89	87	59	57	79
3	14	20	98	84
53	26	62	35	76
42	4	88	50	37
34	88	69	100	86
29	47	86	12	55
20	64	56	86	60
68	9	74	34	68
20	92	56	28	16
91	49	21	19	21
82	51	67	59	52
19	94	52	85	34
58	34	73	76	54
81	36	54	47	14
26	5	49	72	75
70	5	13	3	41
52	73	10	72	71
40	54	74	85	53
57	65	23	11	44
93	49	85	67	51
10	37	44	45	80
32	64	18	74	66
19	44	76	38	84
7	23	41	72	71
92	29	69	33	92
71	17	93	45	56
82	86	100	81	77
29	53	1	98	37
35	35	58	34	2
70	24	21	64	2
70	44	94	45	92
66	26	56	60	23
64	29	43	77	57
41	75	5	28	93
71	20	54	52	45
43	13	64	75	70
85	98	83	91	81
6	84	96	2	83
87	100	67	16	6
90	34	38	32	96
52	31	85	31	11
43	92	13	68	90
61	51	40	89	62
38	97	79	50	45
52	4	83	98	38
51	60	97	22	61
45	56	67	5	88
45	71	33	25	44
81	36	60	37	41
35	22	7	84	67
27	44	87	85	19
9	60	42	65	11
46	94	38	35	57
54	17	77	88	9
65	49	35	73	9
52	63	90	34	9
58	3	29	64	91
47	42	87	3	76
38	33	54	81	38
46	29	4	79	24
88	41	64	73	7
68	95	24	26	20
82	53	3	33	9
22	81	39	79	21
11	10	30	67	89
28	35	12	30	19
53	65	51	55	100
61	59	97	48	57
60	18	62	2	21
77	100	90	96	24
20	22	86	45	94
51	39	92	93	83
42	54	42	29	31
11	99	56	7	34
57	67	78	20	60
57	4	65	32	86
70	48	27	64	92
3	41	10	32	58
98	71	19	38	31
48	36	28	43	38
68	67	2	61	77
85	76	15	100	4
77	83	57	33	19
4	73	71	68	62
23	62	7	90	69
40	33	95	17	94
77	9	64	57	39
79	41	62	9	75
6	20	95	32	9
19	60	72	69	19
64	70	10	55	81
99	91	54	67	7
42	62	32	86	39
59	79	98	88	72
66	20	27	97	62
64	30	27	8	7
44	31	55	20	97
30	33	44	76	90
34	97	68	95	23
52	55	52	8	79
21	99	25	60	78
84	60	22	35	75
69	55	23	99	64
98	73	71	92	28
49	34	86	9	94
67	41	9	82	78
83	55	52	18	71
87	24	74	48	65
95	16	84	54	60
86	10	88	65	30
51	32	63	59	68
62	16	17	50	66
58	48	29	13	49
74	75	45	88	31
67	89	37	72	96
94	66	81	86	48
60	76	56	32	70
3	40	11	51	51
53	55	27	44	7
48	44	70	43	21
40	2	86	49	54
17	51	13	55	95
84	47	75	70	36
83	11	56	25	15
33	75	45	35	94
17	67	49	47	82
69	89	63	25	1
66	9	56	43	34
66	27	45	95	32
78	46	53	99	55
1	82	45	26	48
52	7	48	73	64
41	34	35	39	88
39	43	78	3	46
61	10	96	57	90
29	44	97	25	56
77	84	18	100	93
17	15	26	60	39
22	36	9	18	50
73	90	3	85	93
76	49	10	24	55
23	98	60	1	21
68	12	16	86	45
13	54	83	73	31
3	82	17	12	40
81	10	73	35	6
89	22	66	56	48
78	40	66	58	29
16	93	59	49	61
88	49	76	13	54
86	99	41	99	46
23	1	94	28	28
4	79	7	90	26
62	13	76	93	74
